Relation,Ent1,Ent2,URI_1,URI_2,#Sentence
located_in,POÇO,BACIA,#POCO_CD_POCO_011890,#BASE_CD_BACIA_316,22329
located_in,POÇO,BACIA,#POCO_CD_POCO_011894,#BASE_CD_BACIA_316,22333
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0881,#BASE_CD_BACIA_281,22336
located_in,POÇO,CAMPO,#POCO_CD_POCO_023376,#CAMP_CD_CAMPO_0881,22337
crosses,POÇO,UNIDADE_LITO,#POCO_CD_POCO_022866,#formacao_028,22346
constituted_by,UNIDADE_LITO,ROCHA,#formacao_028,#sandstone,22346
constituted_by,UNIDADE_LITO,ROCHA,#formacao_232,#sandstone,22347
located_in,POÇO,BACIA,#POCO_CD_POCO_020490,#BASE_CD_BACIA_281,22352
located_in,POÇO,CAMPO,#POCO_CD_POCO_020490,#CAMP_CD_CAMPO_0065,22352
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0065,#BASE_CD_BACIA_281,22352
located_in,POÇO,CAMPO,#POCO_CD_POCO_021725,#CAMP_CD_CAMPO_0065,22354
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0003,#BASE_CD_BACIA_281,22355
constituted_by,UNIDADE_LITO,ROCHA,#formacao_027,#sandstone,22361
located_in,POÇO,BACIA,#POCO_CD_POCO_021906,#BASE_CD_BACIA_270,22364
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0082,#BASE_CD_BACIA_096,22466
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0082,#BASE_CD_BACIA_096,22466
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0352,#BASE_CD_BACIA_096,22466
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0352,#BASE_CD_BACIA_096,22466
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Aptian,#Aptian,22467
has_age,UNIDADE_LITO,UNIDADE_CRONO,#formacao_200,#Aptian,22467
has_age,UNIDADE_LITO,UNIDADE_CRONO,#formacao_200,#Upper_Albian_Subage,22467
has_age,UNIDADE_LITO,UNIDADE_CRONO,#formacao_200,#Aptian,22467
constituted_by,UNIDADE_LITO,ROCHA,#formacao_200,#shale,22467
constituted_by,UNIDADE_LITO,ROCHA,#formacao_296,#shale,22467
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Aptian,#Aptian,22467
located_in,POÇO,BACIA,#POCO_CD_POCO_012864,#BASE_CD_BACIA_096,22473
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0995,#BASE_CD_BACIA_096,22474
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0352,#BASE_CD_BACIA_096,22474
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0383,#BASE_CD_BACIA_096,22474
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0082,#BASE_CD_BACIA_096,22474
has_age,UNIDADE_LITO,UNIDADE_CRONO,#formacao_200,#Upper_Aptian_Subage,22488
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Burdigalian,#Burdigalian,22496
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Burdigalian,#Burdigalian,22496
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0082,#BASE_CD_BACIA_096,22498
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0352,#BASE_CD_BACIA_096,22498
constituted_by,UNIDADE_LITO,ROCHA,#formacao_296,#sandstone,22503
has_age,UNIDADE_LITO,UNIDADE_CRONO,#formacao_296,#Upper_Aptian_Subage,22503
has_age,UNIDADE_LITO,UNIDADE_CRONO,#formacao_200,#Lower_Albian_Subage,22511
constituted_by,UNIDADE_LITO,ROCHA,#formacao_296,#sandstone,22513
constituted_by,UNIDADE_LITO,ROCHA,#formacao_200,#sandstone,22513
crosses,POÇO,UNIDADE_LITO,#POCO_CD_POCO_012983,#formacao_296,22514
constituted_by,UNIDADE_LITO,ROCHA,#formacao_200,#shale,22514
constituted_by,UNIDADE_LITO,ROCHA,#formacao_200,#calcilutite,22514
has_age,UNIDADE_LITO,UNIDADE_CRONO,#formacao_200,#Upper_Albian_Subage,22514
constituted_by,UNIDADE_LITO,ROCHA,#formacao_296,#shale,22514
constituted_by,UNIDADE_LITO,ROCHA,#formacao_296,#calcilutite,22514
has_age,UNIDADE_LITO,UNIDADE_CRONO,#formacao_200,#Aptian,22520
has_age,UNIDADE_LITO,UNIDADE_CRONO,#formacao_200,#Lower_Albian_Subage,22520
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Upper_Albian_Subage,#Upper_Albian_Subage,22526
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Upper_Albian_Subage,#Upper_Albian_Subage,22526
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Aptian,#Aptian,22536
has_age,UNIDADE_LITO,UNIDADE_CRONO,#formacao_200,#Aptian,22536
has_age,UNIDADE_LITO,UNIDADE_CRONO,#formacao_200,#Aptian,22536
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Aptian,#Aptian,22536
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Lower_Albian_Subage,#Lower_Albian_Subage,22537
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Lower_Albian_Subage,#Lower_Albian_Subage,22537
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Aptian,#Aptian,22539
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Aptian,#Aptian,22539
located_in,POÇO,CAMPO,#POCO_CD_POCO_018470,#CAMP_CD_CAMPO_0352,22552
crosses,POÇO,UNIDADE_LITO,#POCO_CD_POCO_018470,#formacao_296,22552
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0383,#BASE_CD_BACIA_096,22581
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Lower_Albian_Subage,#Albian,22583
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#LowerCretaceous,#Aptian,22678
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Aptian,#LowerCretaceous,22678
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Paleocene,#Eocene,22680
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Eocene,#Paleocene,22680
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0118,#BASE_CD_BACIA_281,22838
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0247,#BASE_CD_BACIA_281,22838
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0684,#BASE_CD_BACIA_281,22838
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0683,#BASE_CD_BACIA_281,22838
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0881,#BASE_CD_BACIA_281,22841
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0881,#BASE_CD_BACIA_281,22851
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0881,#BASE_CD_BACIA_281,22857
constituted_by,UNIDADE_LITO,ROCHA,#formacao_110,#sandstone,22857
located_in,UNIDADE_LITO,BACIA,#formacao_110,#BASE_CD_BACIA_281,22857
constituted_by,UNIDADE_LITO,ROCHA,#formacao_110,#sandstone,22857
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Campanian,#Maastrichtian,22858
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Maastrichtian,#Campanian,22858
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cenozoic,#UpperCretaceous,22872
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#UpperCretaceous,#Cenozoic,22872
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cretaceous,#Cretaceous,22889
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cretaceous,#Cretaceous,22889
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0773,#BASE_CD_BACIA_116,22954
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0773,#BASE_CD_BACIA_116,22963
constituted_by,UNIDADE_LITO,ROCHA,#formacao_009,#sandstone,22988
constituted_by,UNIDADE_LITO,ROCHA,#formacao_009,#shale,22988
constituted_by,UNIDADE_LITO,ROCHA,#formacao_009,#sandstone,22992
constituted_by,UNIDADE_LITO,ROCHA,#formacao_009,#sandstone,22992
constituted_by,UNIDADE_LITO,ROCHA,#formacao_215,#shale,22993
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Jiquia_Age,#Alagoas_Age,23019
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Jiquia_Age,#Alagoas_Age,23038
has_age,UNIDADE_LITO,UNIDADE_CRONO,#formacao_009,#Jiquia_Age,23038
has_age,UNIDADE_LITO,UNIDADE_CRONO,#formacao_009,#Alagoas_Age,23038
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Jiquia_Age,#Alagoas_Age,23050
temporal_relation,UNIDADE_LITO,NÃOCONSOLID,#formacao_009,#clay,23132
temporal_relation,UNIDADE_LITO,NÃOCONSOLID,#formacao_215,#clay,23132
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Jiquia_Age,#Alagoas_Age,23135
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0118,#BASE_CD_BACIA_281,23143
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0773,#BASE_CD_BACIA_116,23154
constituted_by,UNIDADE_LITO,ROCHA,#formacao_009,#sandstone,23159
located_in,UNIDADE_LITO,BACIA,#formacao_009,#BASE_CD_BACIA_116,23159
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0773,#BASE_CD_BACIA_116,23159
located_in,UNIDADE_LITO,BACIA,#grupo_033,#BASE_CD_BACIA_300,23228
constituted_by,UNIDADE_LITO,ROCHA,#grupo_033,#sandstone,23229
constituted_by,UNIDADE_LITO,ROCHA,#grupo_033,#diamictite,23229
constituted_by,UNIDADE_LITO,ROCHA,#grupo_033,#shale,23229
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Carboniferous,#Permian,23244
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Permian,#Carboniferous,23244
located_in,UNIDADE_LITO,BACIA,#grupo_033,#BASE_CD_BACIA_300,23246
constituted_by,UNIDADE_LITO,ROCHA,#grupo_033,#sandstone,23246
located_in,UNIDADE_LITO,BACIA,#formacao_193,#BASE_CD_BACIA_300,23246
constituted_by,UNIDADE_LITO,ROCHA,#formacao_193,#sandstone,23246
constituted_by,UNIDADE_LITO,ROCHA,#grupo_033,#sandstone,23262
constituted_by,UNIDADE_LITO,ROCHA,#grupo_033,#sandstone,23265
located_in,UNIDADE_LITO,BACIA,#grupo_033,#BASE_CD_BACIA_300,23267
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#formacao_259,#grupo_033,23323
located_in,UNIDADE_LITO,BACIA,#formacao_259,#BASE_CD_BACIA_300,23323
constituted_by,UNIDADE_LITO,ROCHA,#formacao_259,#sandstone,23323
located_in,UNIDADE_LITO,BACIA,#grupo_033,#BASE_CD_BACIA_300,23323
constituted_by,UNIDADE_LITO,ROCHA,#grupo_033,#sandstone,23323
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#formacao_113,#grupo_033,23324
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#formacao_259,#grupo_033,23324
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#formacao_242,#grupo_033,23324
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#formacao_281,#grupo_033,23324
constituted_by,UNIDADE_LITO,ROCHA,#grupo_033,#sandstone,23325
constituted_by,UNIDADE_LITO,ROCHA,#grupo_033,#sandstone,23325
constituted_by,UNIDADE_LITO,ROCHA,#grupo_033,#shale,23325
constituted_by,UNIDADE_LITO,ROCHA,#grupo_033,#diamictite,23325
constituted_by,UNIDADE_LITO,ROCHA,#formacao_259,#sandstone,23325
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#formacao_259,#grupo_033,23325
constituted_by,UNIDADE_LITO,ROCHA,#formacao_259,#sandstone,23325
constituted_by,UNIDADE_LITO,ROCHA,#formacao_259,#shale,23325
constituted_by,UNIDADE_LITO,ROCHA,#formacao_259,#diamictite,23325
constituted_by,UNIDADE_LITO,ROCHA,#formacao_113,#sandstone,23325
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#formacao_113,#grupo_033,23325
constituted_by,UNIDADE_LITO,ROCHA,#formacao_113,#sandstone,23325
constituted_by,UNIDADE_LITO,ROCHA,#formacao_113,#shale,23325
constituted_by,UNIDADE_LITO,ROCHA,#formacao_113,#diamictite,23325
constituted_by,UNIDADE_LITO,ROCHA,#formacao_259,#sandstone,23328
constituted_by,UNIDADE_LITO,ROCHA,#formacao_259,#sandstone,23328
constituted_by,UNIDADE_LITO,ROCHA,#formacao_259,#diamictite,23328
constituted_by,UNIDADE_LITO,ROCHA,#formacao_113,#sandstone,23328
constituted_by,UNIDADE_LITO,ROCHA,#formacao_113,#sandstone,23328
constituted_by,UNIDADE_LITO,ROCHA,#formacao_113,#diamictite,23328
constituted_by,UNIDADE_LITO,ROCHA,#formacao_228,#sandstone,23328
constituted_by,UNIDADE_LITO,ROCHA,#formacao_228,#sandstone,23328
constituted_by,UNIDADE_LITO,ROCHA,#formacao_228,#diamictite,23328
constituted_by,UNIDADE_LITO,ROCHA,#formacao_157,#sandstone,23328
constituted_by,UNIDADE_LITO,ROCHA,#formacao_157,#sandstone,23328
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#membro_019,#formacao_242,23334
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#membro_040,#formacao_113,23334
constituted_by,UNIDADE_LITO,ROCHA,#formacao_259,#sandstone,23335
constituted_by,UNIDADE_LITO,ROCHA,#membro_075,#sandstone,23336
constituted_by,UNIDADE_LITO,ROCHA,#formacao_113,#sandstone,23336
constituted_by,UNIDADE_LITO,ROCHA,#formacao_259,#sandstone,23342
constituted_by,UNIDADE_LITO,ROCHA,#formacao_259,#diamictite,23342
constituted_by,UNIDADE_LITO,ROCHA,#formacao_259,#shale,23342
constituted_by,UNIDADE_LITO,ROCHA,#formacao_259,#shale,23345
constituted_by,UNIDADE_LITO,ROCHA,#formacao_259,#diamictite,23345
constituted_by,UNIDADE_LITO,ROCHA,#formacao_259,#sandstone,23361
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#formacao_113,#grupo_033,23419
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#formacao_259,#grupo_033,23419
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#membro_020,#formacao_242,23431
constituted_by,UNIDADE_LITO,ROCHA,#membro_020,#shale,23440
constituted_by,UNIDADE_LITO,ROCHA,#formacao_157,#shale,23451
has_age,UNIDADE_LITO,UNIDADE_CRONO,#formacao_157,#Devonian,23451
constituted_by,UNIDADE_LITO,ROCHA,#grupo_033,#shale,23451
has_age,UNIDADE_LITO,UNIDADE_CRONO,#grupo_033,#Devonian,23451
located_in,UNIDADE_LITO,BACIA,#grupo_033,#BASE_CD_BACIA_300,23469
constituted_by,UNIDADE_LITO,ROCHA,#grupo_033,#sandstone,23471
located_in,UNIDADE_LITO,BACIA,#grupo_033,#BASE_CD_BACIA_300,23471
constituted_by,UNIDADE_LITO,ROCHA,#grupo_033,#sandstone,23477
constituted_by,UNIDADE_LITO,ROCHA,#grupo_033,#sandstone,23501
located_in,UNIDADE_LITO,BACIA,#grupo_033,#BASE_CD_BACIA_300,23501
located_in,UNIDADE_LITO,BACIA,#grupo_033,#BASE_CD_BACIA_300,23511
located_in,UNIDADE_LITO,BACIA,#grupo_000,#BASE_CD_BACIA_281,23788
has_age,UNIDADE_LITO,UNIDADE_CRONO,#grupo_000,#Cretaceous,23791
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Mesozoic,#Paleozoic,23810
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Paleozoic,#Mesozoic,23810
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cretaceous,#Cretaceous,23822
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cretaceous,#Cretaceous,23822
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Devonian,#Paleozoic,23823
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Paleozoic,#Devonian,23823
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cenomanian,#Turonian,23884
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Turonian,#Cenomanian,23884
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cretaceous,#Paleocene,23893
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Paleocene,#Cretaceous,23893
constituted_by,UNIDADE_LITO,ROCHA,#formacao_222,#diabase,23967
located_in,UNIDADE_LITO,BACIA,#formacao_222,#BASE_CD_BACIA_281,23967
located_in,UNIDADE_LITO,BACIA,#formacao_222,#BASE_CD_BACIA_270,23967
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Barremian,#Aptian,23968
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Aptian,#Barremian,23968
located_in,UNIDADE_LITO,BACIA,#formacao_222,#BASE_CD_BACIA_281,23988
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Valanginian,#LowerCretaceous,23994
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#LowerCretaceous,#Valanginian,23994
