#Sentence,sentence,Ent1,Ent2,URI_1,URI_2,has_relation,relation
3094,"— óleos gerados       sedimentos    Andar Alagoas e representados       acumulações     campos, de Atalaia    Sul (poços 4-ATS-1 e 14-SE), Riachuelo, Mato Grosso, Carmópolis (todos os reservatórios), Siririzinho, Castanhal, Tigre, Brejo Grande, Coqueiro Seco, Ta-buleiro     Martins, Guaricema, Dourado, Camorim (  exceção     poços 7-CM-22D e 37-SES), Camorim Leste, Mero, Tainha e Ca-vala e       hidrocarbonetos recuperados     poços 1-IP-2-SE, 1-CAV-1-SE, 1-CAU-3-SE, 1-ATN-1-SE, 1-RPO-1-SE, 1-ALG-1-SE, 9-CG-2-SEX, 1-CAP-1-SE, [E2] 1-RR-1-AL [/E2], 1-SES-30, 1-SES-63, 1-SES-18A, 1-SES-64, 1-ALS-15, 1-ALS-27, 1-ALS-8 e 1-ALS-3: — [E1] óleos [/E1] resultantes    mistura de hidrocarbonetos gerados     sedimentos    Neocomiano e    An Fig..",FLUIDODATERRA_i,POÇO,#oil,#POCO_CD_POCO_006838,False,no_relation
3094,"— óleos gerados       sedimentos    Andar Alagoas e representados       acumulações     campos, de Atalaia    Sul (poços 4-ATS-1 e 14-SE), Riachuelo, Mato Grosso, Carmópolis (todos os reservatórios), Siririzinho, Castanhal, Tigre, Brejo Grande, Coqueiro Seco, Ta-buleiro     Martins, Guaricema, Dourado, Camorim (  exceção     poços 7-CM-22D e 37-SES), Camorim Leste, Mero, Tainha e Ca-vala e       hidrocarbonetos recuperados     poços 1-IP-2-SE, 1-CAV-1-SE, 1-CAU-3-SE, 1-ATN-1-SE, 1-RPO-1-SE, 1-ALG-1-SE, 9-CG-2-SEX, 1-CAP-1-SE, 1-RR-1-AL, [E2] 1-SES-30 [/E2], 1-SES-63, 1-SES-18A, 1-SES-64, 1-ALS-15, 1-ALS-27, 1-ALS-8 e 1-ALS-3: — [E1] óleos [/E1] resultantes    mistura de hidrocarbonetos gerados     sedimentos    Neocomiano e    An Fig..",FLUIDODATERRA_i,POÇO,#oil,#POCO_CD_POCO_010899,False,no_relation
3094,"— óleos gerados       sedimentos    Andar Alagoas e representados       acumulações     campos, de Atalaia    Sul (poços 4-ATS-1 e 14-SE), Riachuelo, Mato Grosso, Carmópolis (todos os reservatórios), Siririzinho, Castanhal, Tigre, Brejo Grande, Coqueiro Seco, Ta-buleiro     Martins, Guaricema, Dourado, Camorim (  exceção     poços 7-CM-22D e 37-SES), Camorim Leste, Mero, Tainha e Ca-vala e       hidrocarbonetos recuperados     poços 1-IP-2-SE, 1-CAV-1-SE, 1-CAU-3-SE, 1-ATN-1-SE, 1-RPO-1-SE, 1-ALG-1-SE, 9-CG-2-SEX, 1-CAP-1-SE, 1-RR-1-AL, 1-SES-30, [E2] 1-SES-63 [/E2], 1-SES-18A, 1-SES-64, 1-ALS-15, 1-ALS-27, 1-ALS-8 e 1-ALS-3: — [E1] óleos [/E1] resultantes    mistura de hidrocarbonetos gerados     sedimentos    Neocomiano e    An Fig..",FLUIDODATERRA_i,POÇO,#oil,#POCO_CD_POCO_010705,False,no_relation
3094,"— óleos gerados       sedimentos    Andar Alagoas e representados       acumulações     campos, de Atalaia    Sul (poços 4-ATS-1 e 14-SE), Riachuelo, Mato Grosso, Carmópolis (todos os reservatórios), Siririzinho, Castanhal, Tigre, Brejo Grande, Coqueiro Seco, Ta-buleiro     Martins, Guaricema, Dourado, Camorim (  exceção     poços 7-CM-22D e 37-SES), Camorim Leste, Mero, Tainha e Ca-vala e       hidrocarbonetos recuperados     poços 1-IP-2-SE, 1-CAV-1-SE, 1-CAU-3-SE, 1-ATN-1-SE, 1-RPO-1-SE, 1-ALG-1-SE, 9-CG-2-SEX, 1-CAP-1-SE, 1-RR-1-AL, 1-SES-30, 1-SES-63, [E2] 1-SES-18A [/E2], 1-SES-64, 1-ALS-15, 1-ALS-27, 1-ALS-8 e 1-ALS-3: — [E1] óleos [/E1] resultantes    mistura de hidrocarbonetos gerados     sedimentos    Neocomiano e    An Fig..",FLUIDODATERRA_i,POÇO,#oil,#POCO_CD_POCO_010641,False,no_relation
3094,"— óleos gerados       sedimentos    Andar Alagoas e representados       acumulações     campos, de Atalaia    Sul (poços 4-ATS-1 e 14-SE), Riachuelo, Mato Grosso, Carmópolis (todos os reservatórios), Siririzinho, Castanhal, Tigre, Brejo Grande, Coqueiro Seco, Ta-buleiro     Martins, Guaricema, Dourado, Camorim (  exceção     poços 7-CM-22D e 37-SES), Camorim Leste, Mero, Tainha e Ca-vala e       hidrocarbonetos recuperados     poços 1-IP-2-SE, 1-CAV-1-SE, 1-CAU-3-SE, 1-ATN-1-SE, 1-RPO-1-SE, 1-ALG-1-SE, 9-CG-2-SEX, 1-CAP-1-SE, 1-RR-1-AL, 1-SES-30, 1-SES-63, 1-SES-18A, [E2] 1-SES-64 [/E2], 1-ALS-15, 1-ALS-27, 1-ALS-8 e 1-ALS-3: — [E1] óleos [/E1] resultantes    mistura de hidrocarbonetos gerados     sedimentos    Neocomiano e    An Fig..",FLUIDODATERRA_i,POÇO,#oil,#POCO_CD_POCO_010573,False,no_relation
3094,"— óleos gerados       sedimentos    Andar Alagoas e representados       acumulações     campos, de Atalaia    Sul (poços 4-ATS-1 e 14-SE), Riachuelo, Mato Grosso, Carmópolis (todos os reservatórios), Siririzinho, Castanhal, Tigre, Brejo Grande, Coqueiro Seco, Ta-buleiro     Martins, Guaricema, Dourado, Camorim (  exceção     poços 7-CM-22D e 37-SES), Camorim Leste, Mero, Tainha e Ca-vala e       hidrocarbonetos recuperados     poços 1-IP-2-SE, 1-CAV-1-SE, 1-CAU-3-SE, 1-ATN-1-SE, 1-RPO-1-SE, 1-ALG-1-SE, 9-CG-2-SEX, 1-CAP-1-SE, 1-RR-1-AL, 1-SES-30, 1-SES-63, 1-SES-18A, 1-SES-64, [E2] 1-ALS-15 [/E2], 1-ALS-27, 1-ALS-8 e 1-ALS-3: — [E1] óleos [/E1] resultantes    mistura de hidrocarbonetos gerados     sedimentos    Neocomiano e    An Fig..",FLUIDODATERRA_i,POÇO,#oil,#POCO_CD_POCO_007672,False,no_relation
3094,"— óleos gerados       sedimentos    Andar Alagoas e representados       acumulações     campos, de Atalaia    Sul (poços 4-ATS-1 e 14-SE), Riachuelo, Mato Grosso, Carmópolis (todos os reservatórios), Siririzinho, Castanhal, Tigre, Brejo Grande, Coqueiro Seco, Ta-buleiro     Martins, Guaricema, Dourado, Camorim (  exceção     poços 7-CM-22D e 37-SES), Camorim Leste, Mero, Tainha e Ca-vala e       hidrocarbonetos recuperados     poços 1-IP-2-SE, 1-CAV-1-SE, 1-CAU-3-SE, 1-ATN-1-SE, 1-RPO-1-SE, 1-ALG-1-SE, 9-CG-2-SEX, 1-CAP-1-SE, 1-RR-1-AL, 1-SES-30, 1-SES-63, 1-SES-18A, 1-SES-64, 1-ALS-15, [E2] 1-ALS-27 [/E2], 1-ALS-8 e 1-ALS-3: — [E1] óleos [/E1] resultantes    mistura de hidrocarbonetos gerados     sedimentos    Neocomiano e    An Fig..",FLUIDODATERRA_i,POÇO,#oil,#POCO_CD_POCO_007510,False,no_relation
3094,"— óleos gerados       sedimentos    Andar Alagoas e representados       acumulações     campos, de Atalaia    Sul (poços 4-ATS-1 e 14-SE), Riachuelo, Mato Grosso, Carmópolis (todos os reservatórios), Siririzinho, Castanhal, Tigre, Brejo Grande, Coqueiro Seco, Ta-buleiro     Martins, Guaricema, Dourado, Camorim (  exceção     poços 7-CM-22D e 37-SES), Camorim Leste, Mero, Tainha e Ca-vala e       hidrocarbonetos recuperados     poços 1-IP-2-SE, 1-CAV-1-SE, 1-CAU-3-SE, 1-ATN-1-SE, 1-RPO-1-SE, 1-ALG-1-SE, 9-CG-2-SEX, 1-CAP-1-SE, 1-RR-1-AL, 1-SES-30, 1-SES-63, 1-SES-18A, 1-SES-64, 1-ALS-15, 1-ALS-27, [E2] 1-ALS-8 [/E2] e 1-ALS-3: — [E1] óleos [/E1] resultantes    mistura de hidrocarbonetos gerados     sedimentos    Neocomiano e    An Fig..",FLUIDODATERRA_i,POÇO,#oil,#POCO_CD_POCO_007429,False,no_relation
3094,"— óleos gerados       sedimentos    Andar Alagoas e representados       acumulações     campos, de Atalaia    Sul (poços 4-ATS-1 e 14-SE), Riachuelo, Mato Grosso, Carmópolis (todos os reservatórios), Siririzinho, Castanhal, Tigre, Brejo Grande, Coqueiro Seco, Ta-buleiro     Martins, Guaricema, Dourado, Camorim (  exceção     poços 7-CM-22D e 37-SES), Camorim Leste, Mero, Tainha e Ca-vala e       hidrocarbonetos recuperados     poços 1-IP-2-SE, 1-CAV-1-SE, 1-CAU-3-SE, 1-ATN-1-SE, 1-RPO-1-SE, 1-ALG-1-SE, 9-CG-2-SEX, 1-CAP-1-SE, 1-RR-1-AL, 1-SES-30, 1-SES-63, 1-SES-18A, 1-SES-64, 1-ALS-15, 1-ALS-27, 1-ALS-8 e [E2] 1-ALS-3 [/E2]: — [E1] óleos [/E1] resultantes    mistura de hidrocarbonetos gerados     sedimentos    Neocomiano e    An Fig..",FLUIDODATERRA_i,POÇO,#oil,#POCO_CD_POCO_007438,False,no_relation
3094,"— óleos gerados       sedimentos    Andar Alagoas e representados       acumulações     campos, de Atalaia    Sul (poços 4-ATS-1 e 14-SE), Riachuelo, Mato Grosso, Carmópolis (todos os reservatórios), Siririzinho, Castanhal, Tigre, Brejo Grande, Coqueiro Seco, Ta-buleiro     Martins, Guaricema, Dourado, Camorim (  exceção     poços 7-CM-22D e 37-SES), Camorim Leste, Mero, Tainha e Ca-vala e       hidrocarbonetos recuperados     poços 1-IP-2-SE, 1-CAV-1-SE, 1-CAU-3-SE, 1-ATN-1-SE, 1-RPO-1-SE, 1-ALG-1-SE, 9-CG-2-SEX, 1-CAP-1-SE, 1-RR-1-AL, 1-SES-30, 1-SES-63, 1-SES-18A, 1-SES-64, 1-ALS-15, 1-ALS-27, 1-ALS-8 e 1-ALS-3: — [E1] óleos [/E1] resultantes    mistura de [E2] hidrocarbonetos [/E2] gerados     sedimentos    Neocomiano e    An Fig..",FLUIDODATERRA_i,FLUIDODATERRA_i,#oil,#hydrocarbon,False,no_relation
3094,"— óleos gerados       sedimentos    Andar Alagoas e representados       acumulações     campos, de Atalaia    Sul (poços 4-ATS-1 e 14-SE), Riachuelo, Mato Grosso, Carmópolis (todos os reservatórios), Siririzinho, Castanhal, Tigre, Brejo Grande, Coqueiro Seco, Ta-buleiro     Martins, Guaricema, Dourado, Camorim (  exceção     poços 7-CM-22D e 37-SES), Camorim Leste, Mero, Tainha e Ca-vala e       hidrocarbonetos recuperados     poços 1-IP-2-SE, 1-CAV-1-SE, 1-CAU-3-SE, 1-ATN-1-SE, 1-RPO-1-SE, 1-ALG-1-SE, 9-CG-2-SEX, 1-CAP-1-SE, 1-RR-1-AL, 1-SES-30, 1-SES-63, 1-SES-18A, 1-SES-64, 1-ALS-15, 1-ALS-27, 1-ALS-8 e 1-ALS-3: — [E1] óleos [/E1] resultantes    mistura de hidrocarbonetos gerados     [E2] sedimentos [/E2]    Neocomiano e    An Fig..",FLUIDODATERRA_i,NÃOCONSOLID,#oil,#unconsolidated_earth_material,False,no_relation
3094,"— óleos gerados       sedimentos    Andar Alagoas e representados       acumulações     campos, de Atalaia    Sul (poços 4-ATS-1 e 14-SE), Riachuelo, Mato Grosso, Carmópolis (todos os reservatórios), Siririzinho, Castanhal, Tigre, Brejo Grande, Coqueiro Seco, Ta-buleiro     Martins, Guaricema, Dourado, Camorim (  exceção     poços 7-CM-22D e 37-SES), Camorim Leste, Mero, Tainha e Ca-vala e       hidrocarbonetos recuperados     poços 1-IP-2-SE, 1-CAV-1-SE, 1-CAU-3-SE, 1-ATN-1-SE, 1-RPO-1-SE, 1-ALG-1-SE, 9-CG-2-SEX, 1-CAP-1-SE, 1-RR-1-AL, 1-SES-30, 1-SES-63, 1-SES-18A, 1-SES-64, 1-ALS-15, 1-ALS-27, 1-ALS-8 e 1-ALS-3: — [E1] óleos [/E1] resultantes    mistura de hidrocarbonetos gerados     sedimentos    [E2] Neocomiano [/E2] e    An Fig..",FLUIDODATERRA_i,UNIDADE_CRONO,#oil,#Valanginian,False,no_relation
3094,"— [E2] óleos [/E2] gerados       sedimentos    Andar Alagoas e representados       acumulações     campos, de Atalaia    Sul (poços 4-ATS-1 e 14-SE), Riachuelo, Mato Grosso, Carmópolis (todos os reservatórios), Siririzinho, Castanhal, Tigre, Brejo Grande, Coqueiro Seco, Ta-buleiro     Martins, Guaricema, Dourado, Camorim (  exceção     poços 7-CM-22D e 37-SES), Camorim Leste, Mero, Tainha e Ca-vala e       hidrocarbonetos recuperados     poços 1-IP-2-SE, 1-CAV-1-SE, 1-CAU-3-SE, 1-ATN-1-SE, 1-RPO-1-SE, 1-ALG-1-SE, 9-CG-2-SEX, 1-CAP-1-SE, 1-RR-1-AL, 1-SES-30, 1-SES-63, 1-SES-18A, 1-SES-64, 1-ALS-15, 1-ALS-27, 1-ALS-8 e 1-ALS-3: — óleos resultantes    mistura de [E1] hidrocarbonetos [/E1] gerados     sedimentos    Neocomiano e    An Fig..",FLUIDODATERRA_i,FLUIDODATERRA_i,#hydrocarbon,#oil,False,no_relation
3094,"— óleos gerados       [E2] sedimentos [/E2]    Andar Alagoas e representados       acumulações     campos, de Atalaia    Sul (poços 4-ATS-1 e 14-SE), Riachuelo, Mato Grosso, Carmópolis (todos os reservatórios), Siririzinho, Castanhal, Tigre, Brejo Grande, Coqueiro Seco, Ta-buleiro     Martins, Guaricema, Dourado, Camorim (  exceção     poços 7-CM-22D e 37-SES), Camorim Leste, Mero, Tainha e Ca-vala e       hidrocarbonetos recuperados     poços 1-IP-2-SE, 1-CAV-1-SE, 1-CAU-3-SE, 1-ATN-1-SE, 1-RPO-1-SE, 1-ALG-1-SE, 9-CG-2-SEX, 1-CAP-1-SE, 1-RR-1-AL, 1-SES-30, 1-SES-63, 1-SES-18A, 1-SES-64, 1-ALS-15, 1-ALS-27, 1-ALS-8 e 1-ALS-3: — óleos resultantes    mistura de [E1] hidrocarbonetos [/E1] gerados     sedimentos    Neocomiano e    An Fig..",FLUIDODATERRA_i,NÃOCONSOLID,#hydrocarbon,#unconsolidated_earth_material,False,no_relation
3094,"— óleos gerados       sedimentos    [E2] Andar Alagoas [/E2] e representados       acumulações     campos, de Atalaia    Sul (poços 4-ATS-1 e 14-SE), Riachuelo, Mato Grosso, Carmópolis (todos os reservatórios), Siririzinho, Castanhal, Tigre, Brejo Grande, Coqueiro Seco, Ta-buleiro     Martins, Guaricema, Dourado, Camorim (  exceção     poços 7-CM-22D e 37-SES), Camorim Leste, Mero, Tainha e Ca-vala e       hidrocarbonetos recuperados     poços 1-IP-2-SE, 1-CAV-1-SE, 1-CAU-3-SE, 1-ATN-1-SE, 1-RPO-1-SE, 1-ALG-1-SE, 9-CG-2-SEX, 1-CAP-1-SE, 1-RR-1-AL, 1-SES-30, 1-SES-63, 1-SES-18A, 1-SES-64, 1-ALS-15, 1-ALS-27, 1-ALS-8 e 1-ALS-3: — óleos resultantes    mistura de [E1] hidrocarbonetos [/E1] gerados     sedimentos    Neocomiano e    An Fig..",FLUIDODATERRA_i,UNIDADE_CRONO,#hydrocarbon,#Alagoas_Age,False,no_relation
3094,"— óleos gerados       sedimentos    Andar Alagoas e representados       acumulações     campos, de [E2] Atalai [/E2]a    Sul (poços 4-ATS-1 e 14-SE), Riachuelo, Mato Grosso, Carmópolis (todos os reservatórios), Siririzinho, Castanhal, Tigre, Brejo Grande, Coqueiro Seco, Ta-buleiro     Martins, Guaricema, Dourado, Camorim (  exceção     poços 7-CM-22D e 37-SES), Camorim Leste, Mero, Tainha e Ca-vala e       hidrocarbonetos recuperados     poços 1-IP-2-SE, 1-CAV-1-SE, 1-CAU-3-SE, 1-ATN-1-SE, 1-RPO-1-SE, 1-ALG-1-SE, 9-CG-2-SEX, 1-CAP-1-SE, 1-RR-1-AL, 1-SES-30, 1-SES-63, 1-SES-18A, 1-SES-64, 1-ALS-15, 1-ALS-27, 1-ALS-8 e 1-ALS-3: — óleos resultantes    mistura de [E1] hidrocarbonetos [/E1] gerados     sedimentos    Neocomiano e    An Fig..",FLUIDODATERRA_i,CAMPO,#hydrocarbon,#field,False,no_relation
3094,"— óleos gerados       sedimentos    Andar Alagoas e representados       acumulações     campos, de Atalaia    [E2] Sul (poços 4-A [/E2]TS-1 e 14-SE), Riachuelo, Mato Grosso, Carmópolis (todos os reservatórios), Siririzinho, Castanhal, Tigre, Brejo Grande, Coqueiro Seco, Ta-buleiro     Martins, Guaricema, Dourado, Camorim (  exceção     poços 7-CM-22D e 37-SES), Camorim Leste, Mero, Tainha e Ca-vala e       hidrocarbonetos recuperados     poços 1-IP-2-SE, 1-CAV-1-SE, 1-CAU-3-SE, 1-ATN-1-SE, 1-RPO-1-SE, 1-ALG-1-SE, 9-CG-2-SEX, 1-CAP-1-SE, 1-RR-1-AL, 1-SES-30, 1-SES-63, 1-SES-18A, 1-SES-64, 1-ALS-15, 1-ALS-27, 1-ALS-8 e 1-ALS-3: — óleos resultantes    mistura de [E1] hidrocarbonetos [/E1] gerados     sedimentos    Neocomiano e    An Fig..",FLUIDODATERRA_i,CAMPO,#hydrocarbon,#CAMP_CD_CAMPO_0077,False,no_relation
3094,"— óleos gerados       sedimentos    Andar Alagoas e representados       acumulações     campos, de Atalaia    Sul ([E2] poços 4-ATS-1 [/E2] e 14-SE), Riachuelo, Mato Grosso, Carmópolis (todos os reservatórios), Siririzinho, Castanhal, Tigre, Brejo Grande, Coqueiro Seco, Ta-buleiro     Martins, Guaricema, Dourado, Camorim (  exceção     poços 7-CM-22D e 37-SES), Camorim Leste, Mero, Tainha e Ca-vala e       hidrocarbonetos recuperados     poços 1-IP-2-SE, 1-CAV-1-SE, 1-CAU-3-SE, 1-ATN-1-SE, 1-RPO-1-SE, 1-ALG-1-SE, 9-CG-2-SEX, 1-CAP-1-SE, 1-RR-1-AL, 1-SES-30, 1-SES-63, 1-SES-18A, 1-SES-64, 1-ALS-15, 1-ALS-27, 1-ALS-8 e 1-ALS-3: — óleos resultantes    mistura de [E1] hidrocarbonetos [/E1] gerados     sedimentos    Neocomiano e    An Fig..",FLUIDODATERRA_i,POÇO,#hydrocarbon,#POCO_CD_POCO_010669,False,no_relation
3094,"— óleos gerados       sedimentos    Andar Alagoas e representados       acumulações     campos, de Atalaia    Sul (poços 4-ATS-1 e [E2] 14-SE [/E2]), Riachuelo, Mato Grosso, Carmópolis (todos os reservatórios), Siririzinho, Castanhal, Tigre, Brejo Grande, Coqueiro Seco, Ta-buleiro     Martins, Guaricema, Dourado, Camorim (  exceção     poços 7-CM-22D e 37-SES), Camorim Leste, Mero, Tainha e Ca-vala e       hidrocarbonetos recuperados     poços 1-IP-2-SE, 1-CAV-1-SE, 1-CAU-3-SE, 1-ATN-1-SE, 1-RPO-1-SE, 1-ALG-1-SE, 9-CG-2-SEX, 1-CAP-1-SE, 1-RR-1-AL, 1-SES-30, 1-SES-63, 1-SES-18A, 1-SES-64, 1-ALS-15, 1-ALS-27, 1-ALS-8 e 1-ALS-3: — óleos resultantes    mistura de [E1] hidrocarbonetos [/E1] gerados     sedimentos    Neocomiano e    An Fig..",FLUIDODATERRA_i,POÇO,#hydrocarbon,#POCO_CD_POCO_010689,False,no_relation
3094,"— óleos gerados       sedimentos    Andar Alagoas e representados       acumulações     campos, de Atalaia    Sul (poços 4-ATS-1 e 14-SE), [E2] Riachuelo [/E2], Mato Grosso, Carmópolis (todos os reservatórios), Siririzinho, Castanhal, Tigre, Brejo Grande, Coqueiro Seco, Ta-buleiro     Martins, Guaricema, Dourado, Camorim (  exceção     poços 7-CM-22D e 37-SES), Camorim Leste, Mero, Tainha e Ca-vala e       hidrocarbonetos recuperados     poços 1-IP-2-SE, 1-CAV-1-SE, 1-CAU-3-SE, 1-ATN-1-SE, 1-RPO-1-SE, 1-ALG-1-SE, 9-CG-2-SEX, 1-CAP-1-SE, 1-RR-1-AL, 1-SES-30, 1-SES-63, 1-SES-18A, 1-SES-64, 1-ALS-15, 1-ALS-27, 1-ALS-8 e 1-ALS-3: — óleos resultantes    mistura de [E1] hidrocarbonetos [/E1] gerados     sedimentos    Neocomiano e    An Fig..",FLUIDODATERRA_i,CAMPO,#hydrocarbon,#CAMP_CD_CAMPO_0827,False,no_relation
3094,"— óleos gerados       sedimentos    Andar Alagoas e representados       acumulações     campos, de Atalaia    Sul (poços 4-ATS-1 e 14-SE), Riachuelo, [E2] Mato Grosso [/E2], Carmópolis (todos os reservatórios), Siririzinho, Castanhal, Tigre, Brejo Grande, Coqueiro Seco, Ta-buleiro     Martins, Guaricema, Dourado, Camorim (  exceção     poços 7-CM-22D e 37-SES), Camorim Leste, Mero, Tainha e Ca-vala e       hidrocarbonetos recuperados     poços 1-IP-2-SE, 1-CAV-1-SE, 1-CAU-3-SE, 1-ATN-1-SE, 1-RPO-1-SE, 1-ALG-1-SE, 9-CG-2-SEX, 1-CAP-1-SE, 1-RR-1-AL, 1-SES-30, 1-SES-63, 1-SES-18A, 1-SES-64, 1-ALS-15, 1-ALS-27, 1-ALS-8 e 1-ALS-3: — óleos resultantes    mistura de [E1] hidrocarbonetos [/E1] gerados     sedimentos    Neocomiano e    An Fig..",FLUIDODATERRA_i,CAMPO,#hydrocarbon,#CAMP_CD_CAMPO_0698,False,no_relation
3094,"— óleos gerados       sedimentos    Andar Alagoas e representados       acumulações     campos, de Atalaia    Sul (poços 4-ATS-1 e 14-SE), Riachuelo, Mato Grosso, [E2] Carmópolis [/E2] (todos os reservatórios), Siririzinho, Castanhal, Tigre, Brejo Grande, Coqueiro Seco, Ta-buleiro     Martins, Guaricema, Dourado, Camorim (  exceção     poços 7-CM-22D e 37-SES), Camorim Leste, Mero, Tainha e Ca-vala e       hidrocarbonetos recuperados     poços 1-IP-2-SE, 1-CAV-1-SE, 1-CAU-3-SE, 1-ATN-1-SE, 1-RPO-1-SE, 1-ALG-1-SE, 9-CG-2-SEX, 1-CAP-1-SE, 1-RR-1-AL, 1-SES-30, 1-SES-63, 1-SES-18A, 1-SES-64, 1-ALS-15, 1-ALS-27, 1-ALS-8 e 1-ALS-3: — óleos resultantes    mistura de [E1] hidrocarbonetos [/E1] gerados     sedimentos    Neocomiano e    An Fig..",FLUIDODATERRA_i,CAMPO,#hydrocarbon,#CAMP_CD_CAMPO_0249,False,no_relation
3094,"— óleos gerados       sedimentos    Andar Alagoas e representados       acumulações     campos, de Atalaia    Sul (poços 4-ATS-1 e 14-SE), Riachuelo, Mato Grosso, Carmópolis (todos os reservatórios), [E2] Siririzinho [/E2], Castanhal, Tigre, Brejo Grande, Coqueiro Seco, Ta-buleiro     Martins, Guaricema, Dourado, Camorim (  exceção     poços 7-CM-22D e 37-SES), Camorim Leste, Mero, Tainha e Ca-vala e       hidrocarbonetos recuperados     poços 1-IP-2-SE, 1-CAV-1-SE, 1-CAU-3-SE, 1-ATN-1-SE, 1-RPO-1-SE, 1-ALG-1-SE, 9-CG-2-SEX, 1-CAP-1-SE, 1-RR-1-AL, 1-SES-30, 1-SES-63, 1-SES-18A, 1-SES-64, 1-ALS-15, 1-ALS-27, 1-ALS-8 e 1-ALS-3: — óleos resultantes    mistura de [E1] hidrocarbonetos [/E1] gerados     sedimentos    Neocomiano e    An Fig..",FLUIDODATERRA_i,CAMPO,#hydrocarbon,#CAMP_CD_CAMPO_0936,False,no_relation
3094,"— óleos gerados       sedimentos    Andar Alagoas e representados       acumulações     campos, de Atalaia    Sul (poços 4-ATS-1 e 14-SE), Riachuelo, Mato Grosso, Carmópolis (todos os reservatórios), Siririzinho, [E2] Castanhal [/E2], Tigre, Brejo Grande, Coqueiro Seco, Ta-buleiro     Martins, Guaricema, Dourado, Camorim (  exceção     poços 7-CM-22D e 37-SES), Camorim Leste, Mero, Tainha e Ca-vala e       hidrocarbonetos recuperados     poços 1-IP-2-SE, 1-CAV-1-SE, 1-CAU-3-SE, 1-ATN-1-SE, 1-RPO-1-SE, 1-ALG-1-SE, 9-CG-2-SEX, 1-CAP-1-SE, 1-RR-1-AL, 1-SES-30, 1-SES-63, 1-SES-18A, 1-SES-64, 1-ALS-15, 1-ALS-27, 1-ALS-8 e 1-ALS-3: — óleos resultantes    mistura de [E1] hidrocarbonetos [/E1] gerados     sedimentos    Neocomiano e    An Fig..",FLUIDODATERRA_i,CAMPO,#hydrocarbon,#CAMP_CD_CAMPO_0264,False,no_relation
3094,"— óleos gerados       sedimentos    Andar Alagoas e representados       acumulações     campos, de Atalaia    Sul (poços 4-ATS-1 e 14-SE), Riachuelo, Mato Grosso, Carmópolis (todos os reservatórios), Siririzinho, Castanhal, [E2] Tigre [/E2], Brejo Grande, Coqueiro Seco, Ta-buleiro     Martins, Guaricema, Dourado, Camorim (  exceção     poços 7-CM-22D e 37-SES), Camorim Leste, Mero, Tainha e Ca-vala e       hidrocarbonetos recuperados     poços 1-IP-2-SE, 1-CAV-1-SE, 1-CAU-3-SE, 1-ATN-1-SE, 1-RPO-1-SE, 1-ALG-1-SE, 9-CG-2-SEX, 1-CAP-1-SE, 1-RR-1-AL, 1-SES-30, 1-SES-63, 1-SES-18A, 1-SES-64, 1-ALS-15, 1-ALS-27, 1-ALS-8 e 1-ALS-3: — óleos resultantes    mistura de [E1] hidrocarbonetos [/E1] gerados     sedimentos    Neocomiano e    An Fig..",FLUIDODATERRA_i,CAMPO,#hydrocarbon,#CAMPO_GENERICO,False,no_relation
3094,"— óleos gerados       sedimentos    Andar Alagoas e representados       acumulações     campos, de Atalaia    Sul (poços 4-ATS-1 e 14-SE), Riachuelo, Mato Grosso, Carmópolis (todos os reservatórios), Siririzinho, Castanhal, Tigre, [E2] Brejo Grande [/E2], Coqueiro Seco, Ta-buleiro     Martins, Guaricema, Dourado, Camorim (  exceção     poços 7-CM-22D e 37-SES), Camorim Leste, Mero, Tainha e Ca-vala e       hidrocarbonetos recuperados     poços 1-IP-2-SE, 1-CAV-1-SE, 1-CAU-3-SE, 1-ATN-1-SE, 1-RPO-1-SE, 1-ALG-1-SE, 9-CG-2-SEX, 1-CAP-1-SE, 1-RR-1-AL, 1-SES-30, 1-SES-63, 1-SES-18A, 1-SES-64, 1-ALS-15, 1-ALS-27, 1-ALS-8 e 1-ALS-3: — óleos resultantes    mistura de [E1] hidrocarbonetos [/E1] gerados     sedimentos    Neocomiano e    An Fig..",FLUIDODATERRA_i,CAMPO,#hydrocarbon,#CAMP_CD_CAMPO_0174,False,no_relation
3094,"— óleos gerados       sedimentos    Andar Alagoas e representados       acumulações     campos, de Atalaia    Sul (poços 4-ATS-1 e 14-SE), Riachuelo, Mato Grosso, Carmópolis (todos os reservatórios), Siririzinho, Castanhal, Tigre, Brejo Grande, [E2] Coqueiro Seco [/E2], Ta-buleiro     Martins, Guaricema, Dourado, Camorim (  exceção     poços 7-CM-22D e 37-SES), Camorim Leste, Mero, Tainha e Ca-vala e       hidrocarbonetos recuperados     poços 1-IP-2-SE, 1-CAV-1-SE, 1-CAU-3-SE, 1-ATN-1-SE, 1-RPO-1-SE, 1-ALG-1-SE, 9-CG-2-SEX, 1-CAP-1-SE, 1-RR-1-AL, 1-SES-30, 1-SES-63, 1-SES-18A, 1-SES-64, 1-ALS-15, 1-ALS-27, 1-ALS-8 e 1-ALS-3: — óleos resultantes    mistura de [E1] hidrocarbonetos [/E1] gerados     sedimentos    Neocomiano e    An Fig..",FLUIDODATERRA_i,CAMPO,#hydrocarbon,#CAMP_CD_CAMPO_0314,False,no_relation
